user_id,age_group,gender,primary_platform,platforms_used,daily_usage_hours,posts_per_week,stories_per_week,likes_received_weekly,comments_received_weekly,followers_count,following_count,late_night_hours,morning_check_hours,comparison_content_pct,news_content_pct,entertainment_content_pct,avg_session_duration_min,sessions_per_day,notifications_per_day,fomo_score,engagement_ratio,follower_following_ratio,usage_intensity,late_night_pct,depression_score,anxiety_score,self_esteem_score,sleep_quality_score,life_satisfaction,loneliness_score,stress_level,body_image_score,seeks_validation_frequency,compares_to_others_frequency,has_taken_break,cyberbullying_experienced,professional_help_seeking,support_system_rating,physical_activity_hours_week,face_to_face_social_hours_week,depression_severity,anxiety_severity,sleep_quality_category,mental_health_composite
USER0250,18-24,Female,TikTok,3.0,4.13,3.0,6.0,75.0,14.0,3620.0,17.0,1.83,0.37,58.1,23.7,18.1,24.3,10.0,20.0,1.4,0.0207125103562551,201.11111111111111,41.3,44.30992736077482,24.7,4.5,12.2,15.0,4.6,79.2,2.7,2.0,Often,Rarely,No,Yes,No,8.0,2.9,6.4,Severe,Mild,Poor,12.042857142857144
USER0251,55+,Male,Snapchat,3.0,1.49,5.0,8.0,28.0,3.0,209.0,1208.0,0.74,0.62,27.1,27.7,45.2,23.1,26.0,130.0,3.9,0.1333333333333333,0.1728701406120761,38.74,49.66442953020135,11.8,5.7,30.4,4.2,3.0,64.6,20.9,9.2,Sometimes,Never,No,Yes,Yes,4.4,5.2,12.8,Moderate,Mild,Good,16.88571428571429
USER0252,18-24,Female,Twitter,2.0,5.7,23.0,44.0,75.0,83.0,76.0,467.0,1.88,0.25,45.3,23.4,30.9,53.9,23.0,170.0,7.3,0.974025974025974,0.1623931623931624,131.1,32.98245614035088,9.0,20.6,14.4,13.7,1.1,38.6,15.3,5.5,Sometimes,Sometimes,No,No,No,8.6,7.5,22.4,Mild,Severe,Poor,15.485714285714284
USER0253,45-54,Male,Snapchat,3.0,1.87,11.0,31.0,234.0,17.0,208.0,126.0,36.04893708322723,0.61,40.0,10.8,49.2,58.7,8.0,41.0,7.5,1.1196172248803828,1.6377952755905512,14.96,1927.750646161884,6.7,20.3,38.4,14.9,5.7,65.4,35.1,7.0,Always,Never,No,Yes,No,7.5,0.3,19.6,Mild,Severe,Poor,13.771428571428572
USER0254,18-24,Male,Snapchat,5.0,7.33,14.0,31.0,127.0,12.0,2.0,464.0,2.61,0.28,50.3,11.5,38.2,79.2,23.0,164.0,2.2,42.333333333333336,0.0043010752688172,168.59,35.60709413369713,21.9,9.0,12.3,17.2,2.3,24.2,30.7,4.2,Often,Never,No,No,No,1.7,7.0,9.1,Severe,Mild,Poor,14.7
USER0255,13-17,Male,Facebook,5.0,7.61,10.0,20.0,370.0,36.0,26.0,716.0,1.47,0.6,47.0,22.0,31.0,28.5,12.0,102.0,5.3,13.703703703703704,0.0362622036262203,91.32,19.316688567674117,6.7,15.1,39.3,8.0,3.7,49.3,11.4,4.1,Never,Often,No,Yes,Yes,9.4,12.0,9.1,Mild,Severe,Moderate,20.742857142857144
USER0256,35-44,Male,Facebook,3.0,1.77,6.0,12.0,83.0,5.0,3466.0,257.0,0.39,0.62,16.0,6.3,77.8,68.9,18.0,189.0,3.3,0.023940005768676,13.434108527131784,31.86,22.033898305084744,19.1,13.7,32.3,18.0,4.2,62.0,36.9,5.5,Often,Never,No,No,No,1.2,12.3,25.5,Severe,Moderate,Poor,11.428571428571429
USER0257,13-17,Female,Snapchat,4.0,3.2,3.0,5.0,147.0,11.0,5930.0,148.0,0.74,0.79,58.3,39.0,2.7,53.8,26.0,143.0,3.6,0.0247850278199291,39.79865771812081,83.2,23.125,13.8,7.1,39.3,11.6,5.6,44.5,33.9,7.3,Never,Never,No,No,No,6.1,7.1,9.9,Moderate,Mild,Poor,18.371428571428574
USER0258,18-24,Female,Twitter,4.0,5.41,4.0,10.0,32.0,1.0,851.0,231.0,2.07,0.59,22.5,17.0,42.5,71.4,27.0,153.0,5.8,0.0375586854460093,3.668103448275862,146.07,38.26247689463956,17.2,13.3,37.0,14.8,8.4,49.3,8.2,3.3,Always,Often,Yes,No,No,5.8,10.2,11.3,Moderately Severe,Moderate,Poor,20.0
USER0259,45-54,Male,Facebook,3.0,1.16,2.0,5.0,36.0,3.0,613.0,99.0,0.54,0.68,55.0,26.8,18.2,50.7,21.0,92.0,3.7,0.0586319218241042,6.13,24.36,46.55172413793104,9.5,12.35,28.0,3.5,4.6,56.9,15.2,2.2,Often,Rarely,Yes,No,No,3.4,2.9,7.4,Moderate,Moderate,Good,18.392857142857142
USER0260,25-34,Male,Facebook,5.0,5.03,6.0,12.0,256.0,28.0,123.0,157.0,1.71,0.23,59.2,12.3,28.4,88.9,25.0,165.0,3.9,2.064516129032258,0.7784810126582279,125.75,33.99602385685884,20.6,19.5,12.3,15.7,5.5,20.3,27.3,8.3,Always,Often,No,No,Yes,4.3,11.8,15.3,Severe,Severe,Poor,15.55714285714286
USER0261,13-17,Male,TikTok,3.0,7.08,30.0,64.0,531.0,47.0,26.0,177.0,3.4,0.78,57.1,28.7,14.3,62.1,10.0,132.0,9.3,19.666666666666668,0.146067415730337,70.8,48.02259887005649,20.4,3.1,12.2,14.3,3.6,49.5,33.3,5.8,Never,Rarely,Yes,Yes,No,4.8,14.8,23.6,Severe,,Poor,12.542857142857144
USER0262,55+,Male,Twitter,5.0,4.279999999999999,4.0,9.0,75.0,6.0,145.5,34.0,1.47,0.68,45.9,39.2,14.9,63.0,26.0,153.0,5.9,0.5119453924914675,4.1571428571428575,111.28,34.34579439252337,16.1,3.2,33.3,4.1,6.3,28.4,13.4,4.8,Sometimes,Never,No,No,No,4.9,4.7,28.4,Moderately Severe,,Good,24.24285714285714
USER0263,25-34,Male,TikTok,4.0,5.02,5.0,11.0,31.0,2.0,10234.0,188.0,1.72,0.25,27.7,19.0,53.3,65.6,5.0,81.0,8.2,0.003028822667318,54.14814814814815,25.1,34.26294820717132,22.5,6.1,26.6,16.7,6.2,49.3,9.2,5.1,Never,Sometimes,No,No,Yes,2.9,11.3,1.4,Severe,Mild,Poor,17.742857142857144
USER0264,13-17,Female,Twitter,5.0,5.05,7.0,14.0,90.0,10.0,84.0,292.0,1.57,0.98,31.0,22.6,46.4,55.2,22.0,99.0,9.4,1.0588235294117647,0.2866894197952218,111.1,31.08910891089109,25.1,3.3,28.9,12.7,6.2,71.1,26.4,8.0,Rarely,Often,Yes,Yes,Yes,2.3,10.0,15.3,Severe,,Poor,13.100000000000003
USER0265,18-24,Female,YouTube,4.0,4.279999999999999,21.0,47.0,180.0,16.0,138.0,156.0,3.96,0.6,12.7,39.0,48.3,78.0,21.0,130.0,2.6,1.2949640287769784,0.8789808917197452,89.87999999999998,92.52336448598132,21.5,6.5,21.0,18.7,9.4,77.2,2.4,6.7,Sometimes,Always,No,No,No,2.1,3.7,11.0,Severe,Mild,Poor,14.642857142857142
USER0266,25-34,Female,Facebook,3.0,5.12,6.0,11.0,126.0,8.0,372.0,178.0,1.55,0.99,34.3,11.3,54.5,41.4,22.0,113.0,2.1,0.3378016085790885,2.078212290502793,112.64,30.2734375,26.6,17.1,36.6,10.2,7.5,58.0,26.5,5.4,Rarely,Always,Yes,Yes,No,3.8,5.5,14.1,Severe,Severe,Poor,14.6
USER0267,55+,Female,YouTube,3.0,0.78,0.0,0.0,0.0,0.0,16.0,183.0,1.47,0.53,29.5,36.1,34.5,85.9,6.0,187.0,1.5,0.0,0.0869565217391304,4.68,188.46153846153845,23.7,3.3,13.6,14.4,9.7,35.7,20.8,9.8,Always,Often,No,No,No,9.7,10.8,20.9,Severe,,Poor,17.72857142857143
USER0268,25-34,Male,Instagram,4.0,5.84,1.0,2.0,31.0,2.0,38.0,14.0,2.92,0.15,38.9,7.9,53.2,19.8,6.0,40.0,8.8,0.7948717948717948,2.533333333333333,35.04,50.0,10.1,13.1,20.7,5.0,9.1,47.3,30.6,9.7,Often,Rarely,No,No,No,5.25,10.8,18.2,Moderate,Moderate,Good,17.400000000000002
USER0269,25-34,Female,YouTube,5.0,3.34,5.0,8.0,86.0,6.0,453.0,6918.0,1.4,1.0,24.4,23.8,51.8,19.2,8.0,30.0,8.6,0.1894273127753304,0.0654718890013007,26.72,41.91616766467065,21.7,6.5,20.8,14.1,2.1,23.6,39.7,8.8,Rarely,Never,No,No,No,8.3,12.7,7.8,Severe,Mild,Poor,15.485714285714284
USER0271,35-44,Female,Snapchat,4.0,2.06,2.0,4.0,37.0,5.0,11997.0,1695.0,0.5,0.61,53.4,25.4,21.2,24.9,11.0,108.0,7.5,0.0030838473078846,7.07370283018868,22.66,24.271844660194176,5.4,19.9,22.1,3.7,9.2,47.8,27.9,8.4,Rarely,Rarely,Yes,No,No,3.3,7.5,25.9,Mild,Severe,Good,17.82857142857143
USER0272,13-17,Female,Twitter,3.0,7.79,4.0,6.0,78.0,10.0,131.0,594.0,2.31,0.57,44.4,14.6,41.0,76.6,8.0,154.0,1.4,0.5909090909090909,0.2201680672268907,62.32,29.653401797175867,15.7,11.7,28.6,16.1,7.0,23.5,9.7,4.5,Rarely,Always,No,Yes,No,7.6,4.5,20.8,Moderately Severe,Moderate,Poor,22.12857142857143
USER0273,45-54,Female,Facebook,3.0,1.38,1.0,1.0,15.0,1.0,307.0,1972.0,0.53,0.18,43.8,7.2,48.9,44.7,22.0,166.0,4.8,0.0487012987012987,0.1556006082108464,30.36,38.40579710144928,14.5,6.5,32.0,0.6,3.6,59.2,22.1,1.4,Rarely,Often,Yes,No,No,5.3,10.5,3.1,Moderately Severe,Mild,Good,17.900000000000002
USER0275,45-54,Male,Twitter,2.0,2.6,1.0,2.0,14.0,1.0,58.0,596.0,1.18,0.42,44.4,15.9,39.7,73.3,10.0,51.0,8.8,0.2372881355932203,0.0971524288107202,26.0,45.38461538461538,16.9,5.4,36.7,12.3,3.1,51.0,29.0,5.4,Rarely,Never,Yes,No,Yes,8.3,5.9,19.9,Moderately Severe,Mild,Poor,16.75714285714286
USER0276,18-24,Female,Twitter,2.0,8.06,5.0,7.0,110.0,13.0,579.0,30.0,3.09,0.92,17.8,31.3,50.9,34.6,17.0,149.0,5.5,0.1896551724137931,18.677419354838708,137.02,38.33746898263027,12.6,15.0,36.7,14.7,7.0,50.0,8.8,8.3,Often,Never,No,No,Yes,5.25,3.1,26.5,Moderate,Severe,Poor,19.8
USER0277,25-34,Female,Facebook,2.0,4.07,0.0,0.0,0.0,0.0,6.0,6.0,1.13,0.52,16.7,37.5,45.9,61.6,12.0,181.0,6.7,0.0,0.8571428571428571,48.84,27.76412776412776,22.3,8.5,11.5,1.1,3.7,72.4,16.8,4.1,Rarely,Rarely,Yes,No,No,4.5,2.5,28.6,Severe,Mild,Good,12.399999999999997
USER0278,18-24,Female,Instagram,3.0,8.17,14.0,30.0,242.0,23.0,51.0,259.0,3.2,0.17,31.8,15.2,53.0,89.9,10.0,38.0,6.3,4.653846153846154,0.1961538461538461,81.7,39.16768665850673,11.9,16.9,23.9,16.4,5.3,49.3,11.0,9.7,Often,Rarely,No,Yes,Yes,4.3,8.9,26.1,Moderate,Severe,Poor,16.857142857142858
USER0279,25-34,Male,TikTok,3.0,4.11,5.0,10.0,103.0,13.0,31.0,73.0,0.96,0.14,22.9,9.7,67.4,76.6,29.0,101.0,5.6,3.21875,0.4189189189189189,119.19,23.35766423357664,26.3,16.5,28.0,3.0,1.7,50.5,13.7,7.3,Never,Never,Yes,No,Yes,4.7,3.2,18.9,Severe,Severe,Good,15.77142857142857
USER0280,25-34,Male,Snapchat,3.0,5.43,2.0,5.0,38.0,3.0,378.0,2616.0,2.15,1.0,13.7,12.8,73.4,19.9,25.0,136.0,6.8,0.100263852242744,0.1444401987008024,135.75,39.59484346224678,15.5,9.7,24.3,8.8,8.7,67.6,26.2,4.1,Sometimes,Often,No,Yes,No,5.25,9.7,28.4,Moderately Severe,Moderate,Moderate,14.7
USER0281,13-17,Female,Facebook,5.0,4.279999999999999,38.0,79.0,403.0,53.0,128.0,125.0,1.71,0.48,33.5,37.5,29.0,84.9,13.0,108.0,9.8,3.124031007751938,1.0158730158730158,55.63999999999999,39.95327102803739,18.1,18.4,37.1,9.8,5.3,73.6,30.4,6.8,Rarely,Rarely,No,No,No,5.7,1.6,13.6,Moderately Severe,Severe,Moderate,12.342857142857143
USER0282,25-34,Female,TikTok,5.0,4.73,10.0,29.0,537.0,41.0,32.0,124.0,1.88,0.14,39.9,35.4,24.7,51.150000000000006,26.0,152.0,5.5,16.272727272727273,0.256,122.98000000000002,39.74630021141648,16.5,11.5,33.3,3.4,8.2,74.0,14.9,2.6,Rarely,Rarely,No,No,No,10.0,2.9,12.9,Moderately Severe,Moderate,Good,16.914285714285715
USER0283,25-34,Female,YouTube,5.0,5.36,22.0,61.0,462.0,27.0,6.0,166.0,1.62,0.59,14.6,31.5,53.9,29.2,15.0,190.0,4.6,66.0,0.0359281437125748,80.4,30.22388059701492,9.2,18.5,10.5,2.8,3.2,57.7,15.5,2.4,Often,Often,Yes,No,No,5.2,9.1,27.5,Moderate,Severe,Good,14.599999999999998
USER0284,13-17,Female,YouTube,4.0,3.25,5.0,12.0,184.0,15.0,1325.0,11.0,0.92,0.12,46.8,26.9,26.3,82.0,22.0,71.0,7.2,0.138763197586727,110.41666666666669,71.5,28.30769230769231,10.5,11.1,19.3,10.4,7.3,70.1,22.1,4.5,Sometimes,Never,No,No,No,10.0,11.8,25.8,Moderate,Moderate,Poor,14.100000000000003
USER0286,55+,Female,Instagram,5.0,4.279999999999999,1.0,2.0,38.0,2.0,835.0,239.0,0.2,0.23,47.9,22.5,42.5,51.150000000000006,27.0,123.0,4.2,0.0454545454545454,3.4791666666666665,115.56,4.672897196261683,7.4,15.1,24.5,10.5,2.7,64.0,18.3,8.7,Never,Rarely,Yes,Yes,No,3.9,6.2,24.0,Mild,Severe,Poor,14.8
USER0287,35-44,Male,TikTok,4.0,2.27,2.0,3.0,39.0,3.0,135.0,1168.0,0.63,0.92,23.3,36.4,40.4,61.0,10.0,118.0,5.5,0.2867647058823529,0.1154833190761334,22.7,27.75330396475771,19.0,11.0,17.5,16.0,2.6,29.0,32.2,4.8,Never,Always,Yes,No,Yes,2.2,3.6,26.2,Moderately Severe,Moderate,Poor,14.928571428571429
USER0288,18-24,Male,Snapchat,5.0,5.51,2.0,3.0,4.0,0.0,2246.0,129.0,1.34,0.22,42.2,11.9,45.9,32.8,9.0,42.0,4.3,0.0017801513128615,17.276923076923076,49.59,24.31941923774955,7.3,20.5,10.1,13.8,8.7,23.8,35.8,6.2,Rarely,Sometimes,No,No,Yes,3.3,1.1,3.3,Mild,Severe,Poor,16.47142857142857
USER0289,18-24,Female,Facebook,4.0,7.41,14.0,25.0,456.0,60.0,118.0,259.5,3.66,0.99,44.3,13.5,42.1,79.3,25.0,100.0,5.4,3.831932773109244,0.4529750479846449,185.25,49.392712550607285,9.7,14.4,34.5,17.2,9.4,21.2,15.1,2.0,Never,Never,No,Yes,Yes,1.3,14.3,23.8,Moderate,Severe,Poor,23.528571428571432
USER0290,18-24,Female,Facebook,2.0,5.55,15.0,26.0,561.0,80.0,193.0,199.0,2.34,0.33,13.4,14.4,72.3,41.2,12.0,162.0,7.1,2.891752577319588,0.965,66.6,42.16216216216216,12.3,9.8,11.8,3.3,3.8,57.2,14.0,9.6,Never,Always,Yes,No,No,9.1,7.5,17.5,Moderate,Moderate,Good,15.971428571428572
USER0291,18-24,Female,TikTok,5.0,4.73,16.0,29.0,438.0,48.0,13.0,157.0,2.11,1.0,20.6,14.3,65.1,21.3,24.0,133.0,9.9,31.285714285714285,0.0822784810126582,113.52,44.608879492600416,16.2,8.2,18.9,4.7,5.4,43.3,33.3,8.8,Rarely,Always,No,No,Yes,3.5,7.5,29.3,Moderately Severe,Mild,Good,16.142857142857142
USER0292,18-24,Male,TikTok,2.0,4.82,3.0,8.0,68.0,5.0,60.0,1993.0,1.09,0.41,59.1,27.0,13.9,25.3,6.0,23.0,2.3,1.1147540983606556,0.0300902708124373,28.92,22.61410788381743,7.4,12.0,30.5,5.2,9.7,75.9,23.9,1.0,Sometimes,Sometimes,Yes,Yes,No,9.4,11.7,19.0,Mild,Moderate,Moderate,16.357142857142858
USER0293,25-34,Female,Facebook,5.0,5.15,2.0,4.0,29.0,3.0,3.0,244.0,1.23,0.62,25.0,6.2,68.8,74.7,19.0,179.0,4.7,7.25,0.0122448979591836,97.85,23.883495145631063,16.8,9.7,16.3,1.3,2.7,48.3,30.1,1.8,Rarely,Rarely,No,Yes,No,7.9,3.6,25.6,Moderately Severe,Moderate,Good,14.928571428571429
USER0294,25-34,Male,TikTok,2.0,3.67,1.0,1.0,48.0,2.0,145.5,590.0,0.97,0.545,26.0,22.7,51.3,68.8,21.0,81.0,1.2,0.3276450511945392,0.2461928934010152,77.07,26.430517711171664,12.4,6.4,24.0,18.4,1.6,41.5,2.8,4.0,Always,Always,No,No,Yes,6.1,1.6,20.7,Moderate,Mild,Poor,19.24285714285714
USER0295,25-34,Male,Twitter,2.0,2.08,5.0,6.0,108.0,9.0,0.0,108.0,0.87,0.31,50.7,25.6,622.9258456259,20.2,19.0,127.0,7.7,108.0,0.0,39.52,41.82692307692307,5.2,3.3,33.3,1.6,3.7,29.7,22.4,6.0,Rarely,Rarely,No,No,No,7.9,4.0,13.6,Mild,,Good,23.928571428571423
USER0296,13-17,Female,Twitter,4.0,5.24,7.0,18.0,352.0,39.0,2.0,259.5,1.94,0.93,50.0,20.8,29.2,61.4,7.0,59.0,3.3,117.33333333333331,0.0076775431861804,36.68,37.02290076335878,15.7,12.35,12.8,2.7,2.6,50.6,12.4,9.2,Rarely,Always,No,No,No,2.5,6.4,13.6,Moderately Severe,Moderate,Good,16.178571428571427
USER0297,35-44,Male,YouTube,2.0,3.88,5.0,14.0,137.0,11.0,11046.0,381.0,1.3,0.8,21.0,10.8,68.2,84.9,8.0,88.0,1.3,0.0124015569837965,28.916230366492147,31.04,33.50515463917526,12.8,3.2,34.5,2.3,10.0,29.3,20.6,3.3,Rarely,Rarely,Yes,No,No,5.1,12.6,3.5,Moderate,,Good,25.042857142857144
USER0298,45-54,Male,Instagram,5.0,2.43,2.0,5.0,16.0,2.0,378.0,235.0,0.49,0.47,35.8,22.8,62.2,44.2,23.0,143.0,2.9,0.0422163588390501,1.6016949152542372,55.89,20.16460905349794,18.1,12.35,22.8,17.4,9.5,47.4,20.1,7.5,Never,Sometimes,No,Yes,Yes,9.5,3.9,19.5,Moderately Severe,Moderate,Poor,16.49285714285714
USER0300,35-44,Female,Instagram,4.0,1.79,6.0,16.0,44.0,4.0,1668.0,1779.0,0.54,0.29,50.7,12.6,36.7,36.7,28.0,28.0,2.3,0.0263630916716596,0.9370786516853932,50.120000000000005,30.16759776536313,21.5,17.6,37.0,13.2,4.0,72.9,18.5,9.5,Always,Sometimes,No,No,No,8.7,13.4,3.7,Severe,Severe,Poor,12.9
USER0301,25-34,Female,Instagram,5.0,3.09,3.0,7.0,51.0,3.0,303.0,304.0,0.94,0.96,55.2,30.0,14.9,52.7,24.0,107.0,2.3,0.1677631578947368,0.9934426229508196,74.16,30.42071197411003,26.2,9.0,23.2,16.6,7.0,44.0,14.9,1.3,Rarely,Always,No,No,No,5.2,3.3,23.4,Severe,Mild,Poor,16.5
USER0302,25-34,Female,Twitter,5.0,5.44,2.0,4.0,20.0,1.0,145.5,841.0,2.04,0.34,11.6,9.2,79.3,49.1,23.0,43.0,5.9,0.136518771331058,0.1728028503562945,125.12,37.5,6.3,15.7,21.4,0.9,8.7,56.0,29.3,5.4,Often,Often,No,No,No,4.3,3.6,27.2,Mild,Severe,Good,17.085714285714285
USER0303,25-34,Male,TikTok,3.0,3.04,2.0,5.0,36.0,3.0,213.0,537.0,1.43,0.73,14.8,14.6,70.6,24.5,26.0,108.0,2.1,0.1682242990654205,0.395910780669145,79.04,47.03947368421053,26.3,9.4,13.4,4.7,7.0,66.8,36.9,5.4,Rarely,Always,Yes,No,No,1.8,6.2,21.3,Severe,Moderate,Good,10.328571428571433
USER0304,18-24,Male,TikTok,4.0,7.5,21.0,42.0,380.0,38.0,539.0,253.0,2.71,0.45,52.4,22.3,25.3,19.2,18.0,125.0,9.4,0.7037037037037037,2.122047244094488,135.0,36.13333333333333,26.0,6.0,13.8,9.9,5.4,33.7,12.8,9.2,Never,Never,No,No,No,2.9,11.4,16.0,Severe,Mild,Moderate,17.885714285714286
USER0305,35-44,Male,Twitter,3.0,2.1,6.0,11.0,9.0,0.0,105.0,199.0,0.53,0.51,25.4,6.2,68.4,21.2,12.0,141.0,4.0,0.0849056603773584,0.525,25.200000000000003,25.23809523809524,23.0,13.8,38.7,20.2,1.5,66.4,28.4,6.2,Rarely,Never,No,No,No,2.0,1.4,12.9,Severe,Moderate,Poor,11.271428571428572
USER0306,18-24,Female,Instagram,4.0,6.49,4.0,6.0,81.0,4.0,14.0,917.0,2.25,0.36,46.1,38.1,622.9258456259,78.9,9.0,177.0,4.2,5.4,0.0152505446623093,58.41,34.66872110939907,11.4,5.4,28.3,14.4,7.3,31.9,24.1,6.1,Never,Always,No,No,Yes,9.0,0.7,20.0,Moderate,Mild,Poor,20.67142857142857
USER0307,35-44,Prefer not to say,Twitter,5.0,3.76,1.0,2.0,16.0,1.0,10.0,832.0,1.37,0.34,45.1,28.1,26.8,54.6,10.0,39.0,4.5,1.4545454545454546,0.0120048019207683,37.6,36.43617021276596,5.4,6.5,18.7,18.6,2.2,68.9,27.2,4.7,Often,Never,No,No,No,6.3,3.5,8.9,Mild,Mild,Poor,12.214285714285712
USER0308,35-44,Male,Instagram,5.0,3.47,4.0,10.0,56.0,3.0,27.0,18.0,1.48,0.59,13.9,5.6,80.5,23.4,26.0,115.0,5.2,2.0,1.4210526315789471,90.22,42.65129682997118,25.2,17.3,25.4,8.7,8.3,50.9,9.3,2.8,Rarely,Often,No,No,No,5.6,12.4,22.0,Severe,Severe,Moderate,17.085714285714285
USER0309,55+,Female,Snapchat,5.0,0.68,1.0,1.0,24.0,2.0,21.0,9289.0,0.18,0.77,59.8,28.3,11.9,33.7,14.0,65.0,5.4,1.0909090909090908,0.0022604951560818,9.52,26.470588235294112,7.2,9.7,17.5,20.8,7.7,75.7,13.3,6.8,Always,Often,No,No,No,6.0,14.3,15.9,Mild,Moderate,Poor,13.6
USER0310,18-24,Female,Twitter,3.0,6.83,14.0,27.0,244.0,6.0,28.0,19.0,1.69,0.9,35.8,35.9,53.6,59.5,10.0,40.0,5.5,8.413793103448276,1.4,68.3,24.74377745241581,7.4,4.4,10.6,9.0,3.5,23.7,18.5,2.2,Rarely,Never,No,Yes,No,5.25,0.1,28.9,Mild,Mild,Moderate,20.51428571428572
USER0311,13-17,Male,Instagram,5.0,3.08,2.0,3.0,27.0,1.0,70.0,269.0,0.86,0.79,56.3,23.4,21.7,52.2,8.0,92.0,4.2,0.380281690140845,0.2592592592592592,24.64,27.92207792207792,26.9,13.0,17.2,19.1,9.3,24.5,3.5,9.1,Always,Often,No,No,No,5.25,12.1,22.2,Severe,Moderate,Poor,19.685714285714287
USER0312,35-44,Male,Instagram,3.0,2.17,3.0,8.0,97.0,4.0,44.0,2232.0,0.7,0.83,29.0,6.7,64.4,73.6,14.0,124.0,9.2,2.1555555555555554,0.0197044334975369,30.38,32.25806451612903,18.5,7.2,17.9,15.2,8.2,31.2,27.2,4.5,Never,Sometimes,No,No,No,8.3,4.2,16.7,Moderately Severe,Mild,Poor,17.71428571428571
USER0313,25-34,Male,TikTok,2.0,4.279999999999999,2.0,5.0,13.0,1.0,3.0,73.0,2.47,0.55,30.8,10.9,58.3,21.5,16.0,51.0,4.0,3.25,0.0405405405405405,68.47999999999999,57.71028037383179,7.7,18.2,35.4,6.3,2.4,60.8,27.1,6.5,Rarely,Rarely,No,No,No,1.3,1.7,13.0,Mild,Severe,Moderate,15.585714285714284
USER0314,13-17,Female,Facebook,3.0,5.75,11.0,30.0,102.0,13.0,71.0,149.0,2.62,0.24,58.7,34.5,6.8,40.6,27.0,189.0,7.0,1.4166666666666667,0.4733333333333333,155.25,45.56521739130435,18.1,3.6,27.0,6.5,9.0,60.0,20.05,1.0,Never,Never,Yes,No,No,1.1,5.9,2.2,Moderately Severe,,Moderate,17.964285714285715
USER0315,25-34,Female,Snapchat,2.0,4.2,5.0,11.0,35.0,4.0,716.0,589.0,1.55,0.79,45.7,12.3,42.1,55.2,7.0,74.0,7.7,0.0488145048814504,1.2135593220338985,29.4,36.90476190476191,19.4,14.4,33.5,11.5,6.6,39.3,36.0,5.1,Always,Never,No,No,No,7.0,14.2,16.7,Severe,Severe,Poor,16.442857142857143
USER0316,55+,Male,Snapchat,5.0,1.99,4.0,8.0,45.0,5.0,23.0,3322.0,0.41,0.73,11.1,27.1,61.8,43.2,14.0,114.0,8.3,1.875,0.0069214565151971,27.86,20.60301507537688,11.8,8.7,26.8,12.7,5.0,36.4,0.3,5.4,Rarely,Often,No,No,No,8.3,14.0,12.2,Moderate,Mild,Poor,22.27142857142857
USER0317,18-24,Male,YouTube,3.0,7.35,4.0,10.0,82.0,8.0,110.0,164.0,2.83,0.56,37.3,17.6,45.1,38.7,22.0,176.0,3.1,0.7387387387387387,0.6666666666666666,161.7,38.50340136054422,17.2,4.8,25.1,20.7,8.1,26.5,23.7,3.1,Never,Rarely,Yes,No,No,7.3,14.0,27.2,Moderately Severe,Mild,Poor,19.62857142857143
USER0318,55+,Female,YouTube,4.0,1.31,1.0,2.0,17.0,2.0,63.0,108.0,0.44,0.36,22.4,27.6,50.0,76.9,26.0,94.0,7.3,0.265625,0.5779816513761468,34.06,33.587786259541986,17.1,19.3,26.3,2.2,8.5,42.8,32.3,1.8,Rarely,Often,No,No,No,4.2,8.7,29.6,Moderately Severe,Severe,Good,16.942857142857143
USER0319,18-24,Male,Twitter,5.0,4.88,0.0,0.0,0.0,0.0,51.0,39.0,2.22,0.92,37.1,27.0,35.9,27.3,18.0,169.0,7.0,0.0,1.275,87.84,45.49180327868853,6.6,18.7,19.3,9.8,7.7,20.5,26.5,1.6,Often,Sometimes,No,No,Yes,7.9,4.6,18.7,Mild,Severe,Moderate,20.22857142857143
USER0320,18-24,Female,YouTube,2.0,5.05,0.0,0.0,0.0,0.0,621.0,18212.0,1.05,0.32,33.0,27.0,40.0,77.5,15.0,136.0,7.5,0.0,0.0340965244605501,75.75,20.792079207920796,19.5,14.7,10.6,3.2,8.7,53.8,23.9,7.8,Never,Sometimes,No,No,No,1.3,13.3,13.8,Severe,Severe,Good,14.55714285714286
USER0321,25-34,Male,Instagram,3.0,5.96,3.0,6.0,5.0,0.0,142.0,908.0,1.56,0.89,13.0,36.1,50.9,37.4,23.0,57.0,2.8,0.0349650349650349,0.1562156215621562,137.08,26.174496644295303,16.1,14.4,18.2,12.5,7.2,59.7,20.05,6.6,Never,Often,No,Yes,No,8.4,11.4,21.0,Moderately Severe,Severe,Poor,14.121428571428572
USER0322,18-24,Male,Instagram,2.0,5.56,24.0,70.0,518.0,63.0,40.0,1115.0,2.59,0.22,26.8,25.5,47.6,72.5,11.0,126.0,7.5,12.634146341463415,0.03584229390681,61.16,46.58273381294964,21.9,20.9,33.1,7.4,6.5,78.2,36.0,6.1,Often,Sometimes,No,No,Yes,6.2,7.2,23.4,Severe,Severe,Moderate,10.1
USER0323,45-54,Female,Instagram,4.0,2.03,6.0,14.0,304.0,19.0,9036.0,10.0,0.42,0.75,11.6,25.8,62.5,47.3,12.0,128.0,1.4,0.0336394821290251,821.4545454545455,24.36,20.6896551724138,13.3,15.8,22.1,2.3,2.0,52.0,26.9,2.1,Sometimes,Rarely,No,No,Yes,4.6,11.3,1.5,Moderate,Severe,Good,14.971428571428572
